Row Number,Rule,Rule Length
10,bottom-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
10,bottom-middle-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x > 0.5 ,3
11,bottom-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
11,bottom-left-square-x <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x > 0.5 ,3
11,bottom-left-square-x <= 0.5 && bottom-middle-square-x <= 0.5 && top-right-square-x > 0.5 ,3
11,bottom-left-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 ,3
11,bottom-left-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 ,3
11,bottom-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
12,bottom-left-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 ,3
12,bottom-middle-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x > 0.5 ,3
13,bottom-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 ,3
13,bottom-left-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x > 0.5 ,3
13,middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
13,bottom-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
13,bottom-middle-square-b <= 0.5 && bottom-middle-square-x <= 0.5 && top-right-square-x > 0.5 ,3
14,top-middle-square-b <= 0.5 && top-middle-square-x > 0.5 && top-right-square-b <= 0.5 ,3
14,bottom-left-square-x <= 0.5 && bottom-middle-square-b <= 0.5 && top-right-square-x > 0.5 ,3
14,bottom-middle-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x > 0.5 ,3
15,middle-left-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
15,bottom-left-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
16,bottom-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
16,bottom-left-square-x <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x > 0.5 ,3
16,bottom-left-square-x <= 0.5 && bottom-middle-square-x <= 0.5 && top-right-square-x > 0.5 ,3
16,bottom-left-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 ,3
16,bottom-left-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 ,3
17,bottom-left-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 ,3
17,middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
17,bottom-left-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 ,3
17,bottom-middle-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x > 0.5 ,3
17,bottom-middle-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
18,bottom-left-square-x <= 0.5 && bottom-middle-square-x <= 0.5 && top-right-square-x > 0.5 ,3
18,bottom-left-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 ,3
18,middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
18,bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
18,bottom-left-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 ,3
19,bottom-left-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 ,3
19,bottom-left-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 ,3
19,bottom-left-square-x <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x > 0.5 ,3
19,bottom-middle-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x > 0.5 ,3
20,bottom-left-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 ,3
20,bottom-left-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 ,3
20,bottom-left-square-x <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x > 0.5 ,3
20,bottom-left-square-x <= 0.5 && bottom-middle-square-x <= 0.5 && top-right-square-x > 0.5 ,3
21,bottom-left-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 ,3
21,bottom-left-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 ,3
21,middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
21,bottom-middle-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x > 0.5 ,3
22,middle-middle-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 ,3
22,middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 ,3
22,bottom-middle-square-o > 0.5 && bottom-right-square-o > 0.5 && top-right-square-o <= 0.5 ,3
22,bottom-middle-square-b <= 0.5 && middle-left-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
23,bottom-left-square-o > 0.5 && middle-left-square-o > 0.5 && top-right-square-o <= 0.5 ,3
23,bottom-left-square-o > 0.5 && bottom-right-square-o > 0.5 && top-right-square-o <= 0.5 ,3
24,bottom-left-square-o > 0.5 && middle-left-square-o > 0.5 && top-right-square-o <= 0.5 ,3
24,bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && top-right-square-o <= 0.5 ,3
25,bottom-left-square-o > 0.5 && middle-left-square-o > 0.5 && top-right-square-o <= 0.5 ,3
25,bottom-left-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
26,top-left-square-o <= 0.5 && top-right-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
26,bottom-middle-square-b <= 0.5 && middle-left-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
26,bottom-middle-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
27,top-middle-square-x > 0.5 && top-right-square-o <= 0.5 && top-right-square-x > 0.5 ,3
27,bottom-middle-square-o <= 0.5 && middle-left-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
27,bottom-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
28,top-left-square-o <= 0.5 && top-right-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
28,middle-middle-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 ,3
28,bottom-middle-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
28,middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 ,3
28,bottom-middle-square-b <= 0.5 && middle-left-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
29,bottom-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
29,bottom-middle-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x > 0.5 ,3
29,middle-middle-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 ,3
29,top-middle-square-x > 0.5 && top-right-square-o <= 0.5 && top-right-square-x > 0.5 ,3
29,bottom-middle-square-o <= 0.5 && middle-left-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
29,middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 ,3
30,bottom-left-square-o > 0.5 && middle-left-square-o > 0.5 && top-right-square-o <= 0.5 ,3
30,bottom-left-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
31,bottom-left-square-o > 0.5 && middle-left-square-o > 0.5 && top-right-square-o <= 0.5 ,3
31,bottom-left-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
32,top-middle-square-x > 0.5 && top-right-square-o <= 0.5 && top-right-square-x > 0.5 ,3
32,bottom-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
33,top-left-square-o <= 0.5 && top-right-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
33,bottom-middle-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
34,bottom-middle-square-o <= 0.5 && middle-left-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
35,bottom-left-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 ,3
35,bottom-left-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 ,3
35,bottom-left-square-x <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x > 0.5 ,3
35,bottom-middle-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x > 0.5 ,3
36,bottom-left-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 ,3
36,bottom-left-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 ,3
36,bottom-left-square-x <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x > 0.5 ,3
36,bottom-left-square-x <= 0.5 && bottom-middle-square-x <= 0.5 && top-right-square-x > 0.5 ,3
37,bottom-left-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 ,3
37,bottom-left-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 ,3
37,middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
37,bottom-middle-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x > 0.5 ,3
38,bottom-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 ,3
38,bottom-left-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x > 0.5 ,3
38,middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
38,bottom-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
38,bottom-middle-square-b <= 0.5 && bottom-middle-square-x <= 0.5 && top-right-square-x > 0.5 ,3
38,bottom-middle-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
39,bottom-left-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x > 0.5 ,3
39,middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
39,bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
39,bottom-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
39,bottom-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 ,3
40,top-middle-square-b <= 0.5 && top-middle-square-x > 0.5 && top-right-square-b <= 0.5 ,3
40,bottom-left-square-x <= 0.5 && bottom-middle-square-b <= 0.5 && top-right-square-x > 0.5 ,3
40,bottom-middle-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x > 0.5 ,3
40,bottom-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
41,middle-left-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
41,bottom-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
41,bottom-left-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
42,bottom-middle-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x > 0.5 ,3
42,bottom-left-square-x <= 0.5 && bottom-middle-square-b <= 0.5 && top-right-square-x > 0.5 ,3
42,middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
42,bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
42,top-middle-square-b <= 0.5 && top-middle-square-x > 0.5 && top-right-square-b <= 0.5 ,3
43,bottom-left-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
43,bottom-middle-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
43,middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
44,bottom-left-square-x <= 0.5 && bottom-middle-square-x <= 0.5 && top-right-square-x > 0.5 ,3
44,bottom-left-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 ,3
44,middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
44,middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
44,bottom-left-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 ,3
45,bottom-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 ,3
45,bottom-left-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x > 0.5 ,3
45,middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
45,bottom-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
45,bottom-middle-square-b <= 0.5 && bottom-middle-square-x <= 0.5 && top-right-square-x > 0.5 ,3
46,top-middle-square-b <= 0.5 && top-middle-square-x > 0.5 && top-right-square-b <= 0.5 ,3
46,bottom-left-square-x <= 0.5 && bottom-middle-square-b <= 0.5 && top-right-square-x > 0.5 ,3
46,bottom-middle-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x > 0.5 ,3
47,middle-left-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
47,bottom-left-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
48,bottom-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
48,bottom-left-square-x <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x > 0.5 ,3
48,bottom-left-square-x <= 0.5 && bottom-middle-square-x <= 0.5 && top-right-square-x > 0.5 ,3
48,bottom-left-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 ,3
48,bottom-left-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 ,3
49,bottom-left-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 ,3
49,middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
49,bottom-left-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 ,3
49,bottom-middle-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x > 0.5 ,3
49,bottom-middle-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
50,bottom-left-square-x <= 0.5 && bottom-middle-square-x <= 0.5 && top-right-square-x > 0.5 ,3
50,bottom-left-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 ,3
50,middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
50,bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
50,bottom-left-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 ,3
51,bottom-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
51,bottom-left-square-x <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x > 0.5 ,3
51,bottom-left-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 ,3
51,bottom-left-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 ,3
51,bottom-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
51,bottom-middle-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x > 0.5 ,3
52,bottom-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
52,bottom-left-square-x <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x > 0.5 ,3
52,bottom-left-square-x <= 0.5 && bottom-middle-square-x <= 0.5 && top-right-square-x > 0.5 ,3
52,bottom-left-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 ,3
52,bottom-left-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 ,3
52,bottom-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
53,bottom-left-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 ,3
53,bottom-left-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 ,3
53,bottom-middle-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x > 0.5 ,3
54,bottom-left-square-o > 0.5 && bottom-middle-square-b <= 0.5 && middle-left-square-o <= 0.5 && top-right-square-o <= 0.5 ,4
54,bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 ,4
54,bottom-right-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,4
54,bottom-middle-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x > 0.5 ,4
54,bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && middle-left-square-o <= 0.5 && top-right-square-o <= 0.5 ,4
54,bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 ,4
54,bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 ,4
54,bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x > 0.5 ,4
54,bottom-left-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-b <= 0.5 && top-right-square-o <= 0.5 ,4
55,bottom-left-square-x <= 0.5 && bottom-middle-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x > 0.5 ,4
55,bottom-left-square-o > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && top-right-square-o <= 0.5 ,4
55,bottom-right-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,4
55,bottom-left-square-o > 0.5 && bottom-middle-square-o <= 0.5 && middle-left-square-o <= 0.5 && top-right-square-o <= 0.5 ,4
55,bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 ,4
55,bottom-left-square-o > 0.5 && bottom-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 ,4
55,bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x > 0.5 ,4
55,bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 ,4
56,bottom-middle-square-b <= 0.5 && middle-left-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
57,top-left-square-o <= 0.5 && top-right-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
57,bottom-middle-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
57,middle-middle-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 ,3
57,bottom-middle-square-b <= 0.5 && middle-left-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
57,middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 ,3
57,bottom-middle-square-o > 0.5 && middle-left-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
58,bottom-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
58,bottom-middle-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x > 0.5 ,3
58,middle-middle-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 ,3
58,bottom-middle-square-o <= 0.5 && middle-left-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
58,bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
58,middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 ,3
59,bottom-left-square-o > 0.5 && middle-left-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
59,bottom-left-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
60,bottom-left-square-o > 0.5 && middle-left-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
60,middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
60,bottom-left-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
61,bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
61,bottom-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
62,top-left-square-o <= 0.5 && top-right-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
62,bottom-middle-square-o > 0.5 && middle-left-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
62,bottom-middle-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
63,bottom-middle-square-o <= 0.5 && middle-left-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
64,middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 ,3
64,bottom-middle-square-b <= 0.5 && middle-left-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
64,middle-middle-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 ,3
65,bottom-left-square-x <= 0.5 && bottom-middle-square-b <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x > 0.5 ,4
65,bottom-left-square-o > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && top-right-square-o <= 0.5 ,4
65,bottom-right-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 ,4
65,bottom-middle-square-o <= 0.5 && middle-middle-square-o > 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x > 0.5 ,4
