Order,top-left-square-x,top-left-square-o,top-left-square-b,top-middle-square-x,top-middle-square-o,top-middle-square-b,top-right-square-x,top-right-square-o,top-right-square-b,middle-left-square-x,middle-left-square-o,middle-left-square-b,middle-middle-square-o,middle-middle-square-b,middle-middle-square-x,middle-right-square-o,middle-right-square-b,middle-right-square-x,bottom-left-square-x,bottom-left-square-o,bottom-left-square-b,bottom-middle-square-o,bottom-middle-square-x,bottom-middle-square-b,bottom-right-square-o,bottom-right-square-x,bottom-right-square-b,class,Rule_Length,Rule
147,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
148,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
149,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
151,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
152,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
153,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
154,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
155,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
157,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
158,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
164,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
166,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
167,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
169,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
170,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
171,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
172,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
173,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
174,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
175,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
176,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
178,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
179,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
180,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
181,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
182,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
183,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
184,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
185,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
187,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
240,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
243,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
244,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
245,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
247,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
256,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
257,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
258,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
260,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
261,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
262,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
263,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
264,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
265,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
266,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
268,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
269,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
270,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
271,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
272,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
273,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
274,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
497,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
500,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
502,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
504,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
505,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
507,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
508,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
510,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
512,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
513,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
514,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
563,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
565,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
566,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
568,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
569,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
571,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
572,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
573,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
574,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
576,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
611,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
612,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
613,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
616,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
618,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
620,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,positive,4,(middle-middle-square-o <= 0) & (top-right-square-o > 0) & (bottom-right-square-o <= 0) & (top-left-square-o <= 0)
