Order,bottom-left-square-x,bottom-left-square-o,bottom-left-square-b,top-middle-square-x,top-middle-square-o,top-middle-square-b,top-left-square-x,top-left-square-o,top-left-square-b,bottom-middle-square-o,bottom-middle-square-x,bottom-middle-square-b,middle-right-square-o,middle-right-square-b,middle-right-square-x,middle-left-square-x,middle-left-square-o,middle-left-square-b,middle-middle-square-o,middle-middle-square-b,middle-middle-square-x,top-right-square-x,top-right-square-o,top-right-square-b,Rule_Length,Rule
310,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
311,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
313,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
314,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
348,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
350,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
352,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
353,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
354,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
355,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
356,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
358,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
360,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
362,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
364,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
366,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
370,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
371,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
372,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
373,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
374,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
375,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
376,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
381,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
382,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
383,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
384,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
385,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
386,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
387,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
388,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
390,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
391,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
392,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
393,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
394,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
396,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
397,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
398,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
399,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
400,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
401,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
405,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
407,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
408,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
409,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
410,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
413,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
414,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
415,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
417,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
418,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
419,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
420,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
422,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
425,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
426,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
427,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
428,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
432,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
433,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
434,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
435,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
436,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
437,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
438,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
439,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
443,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
444,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
445,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
446,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
448,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
449,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
450,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
451,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
452,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
458,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
473,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
477,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
478,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
480,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
482,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
484,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,4,(middle-middle-square-o <= 0.5) & (top-left-square-o > 0.5) & (bottom-left-square-o <= 0.5) & (top-right-square-o <= 0.5)
