Order,top-middle-square-x,top-middle-square-o,top-middle-square-b,top-left-square-x,top-left-square-o,top-left-square-b,bottom-right-square-o,bottom-right-square-x,bottom-right-square-b,bottom-middle-square-o,bottom-middle-square-x,bottom-middle-square-b,middle-right-square-o,middle-right-square-b,middle-right-square-x,middle-left-square-x,middle-left-square-o,middle-left-square-b,middle-middle-square-o,middle-middle-square-b,middle-middle-square-x,top-right-square-x,top-right-square-o,top-right-square-b,Rule_Length,Rule
206,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
208,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
209,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
212,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
214,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
217,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
221,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
222,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
368,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
369,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
370,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
375,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
380,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
381,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
383,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
384,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
385,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
388,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
390,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
393,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
395,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
396,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
400,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
401,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
405,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
407,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
409,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
412,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
414,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
415,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
527,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
534,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
535,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
537,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
538,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
542,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
543,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
547,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
549,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
552,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
556,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
561,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
562,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
579,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
580,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
581,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,6,(middle-middle-square-o <= 0.5) & (top-right-square-o <= 0.5) & (middle-right-square-o <= 0.5) & (top-middle-square-o > 0.5) & (bottom-middle-square-x <= 0.5) & (bottom-right-square-o <= 0.5)
