Row Number,Rule,Rule Length
15,bottom-middle-square-b <= 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
16,bottom-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
16,middle-left-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
17,middle-left-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
17,bottom-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
18,bottom-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
18,middle-left-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
19,middle-middle-square-b <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
19,middle-left-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
19,bottom-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
20,bottom-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
20,middle-left-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
21,middle-middle-square-b <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
21,middle-left-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
21,bottom-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
22,bottom-middle-square-o > 0.5 && middle-middle-square-o > 0.5 && top-right-square-x > 0.5 ,3
22,middle-left-square-b <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x > 0.5 ,3
23,bottom-middle-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
23,middle-left-square-b <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x > 0.5 ,3
24,middle-left-square-o > 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 ,3
24,bottom-right-square-x > 0.5 && middle-middle-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
25,bottom-middle-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
25,middle-left-square-b <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x > 0.5 ,3
26,bottom-middle-square-o > 0.5 && middle-middle-square-o > 0.5 && top-right-square-x > 0.5 ,3
26,middle-left-square-b <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x > 0.5 ,3
27,bottom-middle-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
27,middle-left-square-b <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x > 0.5 ,3
28,middle-left-square-b <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,4
28,middle-left-square-o > 0.5 && middle-right-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,4
28,bottom-middle-square-b <= 0.5 && top-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,4
28,bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-middle-square-b <= 0.5 && top-right-square-o <= 0.5 ,4
28,bottom-middle-square-o > 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,4
28,bottom-middle-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-b <= 0.5 && top-right-square-o <= 0.5 ,4
29,bottom-middle-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
29,middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
29,middle-left-square-o > 0.5 && middle-middle-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
30,bottom-middle-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
30,middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
30,top-middle-square-x > 0.5 && top-right-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
31,middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
31,top-middle-square-x > 0.5 && top-right-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
32,bottom-middle-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
32,middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
33,bottom-right-square-x > 0.5 && middle-middle-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
34,bottom-middle-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
34,middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
34,top-middle-square-x > 0.5 && top-right-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
35,bottom-right-square-x <= 0.5 && middle-left-square-o > 0.5 && top-left-square-x > 0.5 ,3
35,middle-left-square-b <= 0.5 && middle-right-square-b <= 0.5 && top-right-square-x > 0.5 ,3
36,bottom-middle-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
36,bottom-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
36,bottom-right-square-x <= 0.5 && middle-left-square-o > 0.5 && top-left-square-x > 0.5 ,3
36,middle-left-square-b <= 0.5 && middle-right-square-b <= 0.5 && top-right-square-x > 0.5 ,3
37,bottom-right-square-x <= 0.5 && middle-left-square-o > 0.5 && top-left-square-x > 0.5 ,3
37,middle-left-square-b <= 0.5 && middle-right-square-b <= 0.5 && top-right-square-x > 0.5 ,3
38,middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-right-square-o <= 0.5 ,3
38,middle-left-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
38,bottom-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
39,bottom-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
39,middle-left-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
39,middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
40,middle-left-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
41,bottom-right-square-x > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
41,top-left-square-x > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x > 0.5 ,3
41,middle-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
42,middle-left-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
43,bottom-middle-square-b <= 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
44,bottom-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
44,middle-left-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
45,bottom-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
45,middle-left-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
45,middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
46,bottom-middle-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
46,middle-left-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
47,middle-left-square-o > 0.5 && middle-right-square-x <= 0.5 && top-left-square-x > 0.5 ,3
47,bottom-middle-square-b <= 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
47,bottom-right-square-x > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
48,bottom-middle-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
48,bottom-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
48,middle-left-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
49,middle-left-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
49,bottom-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
50,bottom-middle-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
50,bottom-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
50,middle-left-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
50,middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
51,middle-right-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
52,middle-middle-square-b <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
52,middle-right-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
52,bottom-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
52,middle-left-square-b > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
53,middle-middle-square-b <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
53,middle-right-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
54,middle-left-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
54,middle-middle-square-o > 0.5 && middle-right-square-b <= 0.5 && top-right-square-x > 0.5 ,3
54,bottom-right-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 ,3
55,middle-middle-square-o > 0.5 && middle-right-square-b <= 0.5 && top-right-square-x > 0.5 ,3
55,bottom-right-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 ,3
55,middle-middle-square-b <= 0.5 && middle-right-square-x > 0.5 && top-right-square-o <= 0.5 ,3
55,middle-left-square-b > 0.5 && middle-middle-square-o > 0.5 && top-right-square-x > 0.5 ,3
56,middle-left-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
56,middle-middle-square-o > 0.5 && middle-right-square-b <= 0.5 && top-right-square-x > 0.5 ,3
56,bottom-right-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 ,3
56,middle-middle-square-b <= 0.5 && middle-right-square-x > 0.5 && top-right-square-o <= 0.5 ,3
57,bottom-right-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
57,middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
57,bottom-right-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
57,middle-right-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
58,bottom-middle-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
58,middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
59,middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
59,middle-right-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
60,bottom-right-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
60,middle-right-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
60,middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
61,bottom-middle-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
61,middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
61,bottom-middle-square-x > 0.5 && middle-middle-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
62,bottom-right-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
62,bottom-right-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
62,middle-right-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
63,middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
63,bottom-right-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
63,middle-right-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
64,middle-left-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
64,middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
64,middle-right-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
65,bottom-middle-square-x > 0.5 && middle-middle-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
65,middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
66,middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-left-square-x > 0.5 ,3
66,middle-right-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
66,bottom-right-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
67,middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
67,middle-right-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
67,bottom-right-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
68,middle-left-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
68,middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
68,middle-right-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
68,bottom-right-square-o <= 0.5 && middle-middle-square-b <= 0.5 && top-right-square-o <= 0.5 ,3
69,middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
70,middle-right-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
70,middle-middle-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
71,middle-right-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
71,bottom-middle-square-x > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
71,middle-left-square-b > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
72,bottom-middle-square-b <= 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
72,bottom-right-square-x > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
72,middle-right-square-o > 0.5 && middle-right-square-x <= 0.5 && top-left-square-x > 0.5 ,3
72,bottom-right-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
73,middle-right-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
73,bottom-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
73,middle-left-square-b > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
73,bottom-right-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
74,middle-right-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
74,bottom-right-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
75,middle-right-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
75,bottom-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
75,middle-left-square-b > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
76,bottom-right-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
76,middle-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
76,bottom-right-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-x > 0.5 ,3
76,middle-right-square-b > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
76,middle-left-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
77,bottom-right-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-x > 0.5 ,3
77,bottom-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 ,3
77,middle-right-square-b > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
77,middle-left-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
77,middle-left-square-b > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
78,middle-right-square-b > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
78,middle-left-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 ,3
78,middle-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 ,3
78,bottom-right-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-x > 0.5 ,3
79,bottom-middle-square-b <= 0.5 && top-left-square-x > 0.5 && top-right-square-o > 0.5 ,3
79,bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && top-right-square-x <= 0.5 ,3
79,middle-right-square-o > 0.5 && middle-right-square-x <= 0.5 && top-left-square-x > 0.5 ,3
79,top-left-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 ,3
79,bottom-right-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 ,3
79,bottom-right-square-x > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 ,3
79,middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 ,3
80,middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 ,3
80,bottom-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 ,3
80,bottom-right-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 ,3
80,bottom-middle-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 ,3
81,middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-o > 0.5 ,3
81,middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 ,3
82,middle-middle-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 ,3
82,middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 ,3
82,bottom-middle-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 ,3
82,middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 ,3
82,bottom-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 ,3
83,middle-middle-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 ,3
83,middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 ,3
83,middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 ,3
83,bottom-middle-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 ,3
84,middle-middle-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 ,3
84,middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 ,3
84,bottom-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 ,3
84,bottom-middle-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 ,3
85,top-left-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 ,3
85,middle-left-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 ,3
85,bottom-middle-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 ,3
85,middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 ,3
85,top-left-square-o <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 ,3
86,top-left-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 ,3
86,middle-left-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 ,3
86,bottom-right-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-x > 0.5 ,3
86,bottom-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-right-square-o > 0.5 ,3
86,bottom-middle-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 ,3
86,top-left-square-o <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 ,3
87,bottom-middle-square-x > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 ,3
87,bottom-middle-square-o <= 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 ,3
87,bottom-middle-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 ,3
87,top-middle-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 ,3
87,bottom-right-square-x <= 0.5 && middle-left-square-o > 0.5 && top-left-square-x > 0.5 ,3
88,middle-right-square-x > 0.5 && top-left-square-x > 0.5 && top-right-square-o > 0.5 ,3
88,bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && top-right-square-x <= 0.5 ,3
88,top-left-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 ,3
88,bottom-right-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 ,3
88,bottom-right-square-x > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 ,3
88,middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 ,3
89,bottom-middle-square-b <= 0.5 && top-left-square-x > 0.5 && top-right-square-o > 0.5 ,3
89,bottom-right-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 ,3
89,bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && top-right-square-x <= 0.5 ,3
89,top-left-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 ,3
89,bottom-right-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 ,3
89,bottom-right-square-x > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 ,3
90,bottom-middle-square-b <= 0.5 && top-left-square-x > 0.5 && top-right-square-o > 0.5 ,3
90,bottom-right-square-x > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 ,3
90,top-left-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 ,3
91,bottom-middle-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 ,3
91,middle-left-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 ,3
91,bottom-middle-square-x > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 ,3
91,bottom-middle-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 ,3
92,bottom-right-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 ,3
92,bottom-middle-square-b > 0.5 && top-left-square-x > 0.5 && top-right-square-o > 0.5 ,3
92,bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && top-right-square-x <= 0.5 ,3
92,bottom-right-square-x > 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 ,3
92,bottom-right-square-x > 0.5 && top-left-square-x > 0.5 && top-right-square-x <= 0.5 ,3
93,bottom-middle-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 ,3
93,middle-left-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 ,3
