Row Number,Rule,Rule Length
67,(early_uptake_in > 1.5) && (block_of_affere > 1.5) && (changes_in_stru <= 2.0) && (exclusion_of_no > 1.5) && (no_of_nodes_in > 1.5)  => 2,5
68,(early_uptake_in > 1.5) && (block_of_affere > 1.5) && (no_of_nodes_in > 3.0)  => 3,3
70,(early_uptake_in > 1.5) && (special_forms <= 1.5) && (block_of_affere > 1.5) && (changes_in_stru <= 6.0) && (no_of_nodes_in <= 1.5)  => 2,5
72,(early_uptake_in <= 1.5) && (special_forms > 1.5) && (block_of_affere > 1.5)  => 2,3
73,(early_uptake_in <= 1.5) && (special_forms > 1.5) && (block_of_affere > 1.5)  => 2,3
74,(early_uptake_in <= 1.5) && (special_forms > 1.5) && (block_of_affere > 1.5)  => 2,3
77,(early_uptake_in <= 1.5) && (special_forms > 1.5) && (block_of_affere > 1.5)  => 2,3
82,(early_uptake_in <= 1.5) && (special_forms > 1.5) && (block_of_affere > 1.5)  => 2,3
87,(block_of_affere <= 1.5) && (changes_in_node <= 3.5)  => 2,2
90,(early_uptake_in <= 1.5) && (special_forms > 1.5) && (block_of_affere > 1.5)  => 2,3
92,(early_uptake_in > 1.5) && (block_of_affere > 1.5) && (no_of_nodes_in > 3.0)  => 3,3
94,(early_uptake_in <= 1.5) && (special_forms > 1.5) && (block_of_affere > 1.5)  => 2,3
97,(block_of_affere <= 1.5) && (changes_in_node <= 3.5)  => 2,2
99,(early_uptake_in <= 1.5) && (special_forms > 1.5) && (block_of_affere > 1.5)  => 2,3
101,(block_of_affere <= 1.5) && (changes_in_node <= 3.5)  => 2,2
105,(early_uptake_in <= 1.5) && (special_forms > 1.5) && (block_of_affere > 1.5)  => 2,3
106,(early_uptake_in > 1.5) && (block_of_affere > 1.5) && (changes_in_stru <= 6.5) && (exclusion_of_no <= 1.5) && (no_of_nodes_in > 1.5)  => 2,5
109,(early_uptake_in > 1.5) && (block_of_affere > 1.5) && (changes_in_stru <= 2.0) && (exclusion_of_no > 1.5) && (no_of_nodes_in > 1.5)  => 2,5
110,(block_of_affere <= 1.5) && (changes_in_node <= 3.5)  => 2,2
112,(block_of_affere <= 1.5) && (changes_in_node <= 3.5)  => 2,2
113,(early_uptake_in > 1.5) && (block_of_affere > 1.5) && (no_of_nodes_in > 3.0)  => 3,3
118,(block_of_affere <= 1.5) && (changes_in_node <= 3.5)  => 2,2
126,(block_of_affere <= 1.5) && (changes_in_node <= 3.5)  => 2,2
127,(block_of_affere <= 1.5) && (changes_in_node <= 3.5)  => 2,2
128,(early_uptake_in <= 1.5) && (special_forms > 1.5) && (block_of_affere > 1.5)  => 2,3
129,(block_of_affere <= 1.5) && (changes_in_node <= 3.5)  => 2,2
134,(early_uptake_in > 1.5) && (block_of_affere > 1.5) && (no_of_nodes_in > 3.0)  => 3,3
140,(early_uptake_in <= 1.5) && (special_forms > 1.5) && (block_of_affere > 1.5)  => 2,3
141,(block_of_affere <= 1.5) && (changes_in_node <= 3.5)  => 4,2
142,(early_uptake_in <= 1.5) && (special_forms > 1.5) && (block_of_affere > 1.5)  => 2,3
144,(early_uptake_in > 1.5) && (block_of_affere > 1.5) && (no_of_nodes_in > 3.0)  => 3,3
145,(block_of_affere <= 1.5) && (changes_in_node <= 3.5)  => 2,2
146,(early_uptake_in > 1.5) && (block_of_affere > 1.5) && (no_of_nodes_in > 3.0)  => 3,3
147,(block_of_affere <= 1.5) && (changes_in_node <= 3.5)  => 2,2
